id,Location
9.70638695475933E+017,Who Knows
9.70638679654969E+017,
9.70638670716748E+017,SAN DIEGO
9.7063866879173E+017,Washington
9.70638664983335E+017,
9.70638664417137E+017,"New York, USA"
9.70638663716688E+017,
9.70638648717824E+017,"Cambridge, England"
9.70638640606056E+017,CPT
9.70638612311179E+017,United States
9.70638608624488E+017,
9.70638597543129E+017,"Cabo Rojo, Puerto Rico"
9.70638596003725E+017,"Milan, Lombardy"
9.70638483336331E+017,"Sorrento, Campania"
9.7063847389925E+017,E. BALTIMORE
9.70638459349209E+017,
9.70638430408528E+017,I am everywhere   or where ever I happen to be
9.70638398959469E+017,qc
9.70638381117067E+017,
9.70638353543647E+017,Ecuador
9.70638330621604E+017,
9.70638316629647E+017,
9.70638295322513E+017,St Albans
9.70638277727457E+017,"Reading,Berkshire"
9.70638277370962E+017,"Los Angeles, CA"
9.70638269724574E+017,東京都：7144
9.70638248140792E+017,"Macomb, MI"
9.70638205765738E+017,"Louisville, KY"
9.70638168390361E+017,Saint Lucia
9.7063812221107E+017,Washington
9.70638106209804E+017,
9.7063810562673E+017,"England, United Kingdom"
9.70638057463464E+017,
9.7063804703234E+017,"Hungary, Miskolc,"
9.70638045778031E+017,"California, USA"
9.70638002685972E+017,"New York, USA"
9.70637997866672E+017,"Edinburgh, Scotland"
9.70637985359237E+017,out living my best life 
9.70637973908632E+017,Asia‐Pacific
9.70637970293191E+017,"New York, USA"
9.70637869885903E+017,North Carolina
9.70637867318989E+017,
9.70637843776311E+017,United States
9.70637831126307E+017,"Polokwane, South Africa"
9.70637811991839E+017,Além Paraíba/MG
9.70637806891651E+017,
9.70637778626236E+017,St Albans
9.70637764965302E+017,"Warrington, England"
9.70637755486232E+017,Follow me! and retweet New's
9.70637745470222E+017,Além Paraíba/MG
9.70637732635542E+017,
9.70637729070502E+017,
9.70637726759444E+017,
9.70637671533109E+017,"Vale of York, UK"
9.70637646405005E+017,
9.70637637215277E+017,Washington
9.70637625005691E+017,Republic of Belarus
9.7063762015708E+017,
9.70637612150117E+017,"Rio de Janeiro, Brasil"
9.7063757930863E+017,
9.70637571096269E+017,Sarajevo
9.70637570399875E+017,
9.70637556038726E+017,"Brigg, North Lincolnshire"
9.70637555317146E+017,"Bristol, CT"
9.70637551546569E+017,Atlanta
9.70637544496009E+017,
9.70637541387928E+017,
9.70637533691498E+017,In your head and your heart
9.7063749235646E+017,Jual Peninggi Badan Cepat
9.70637490884407E+017,"New York, NY"
9.70637486178349E+017,
9.70637481178694E+017,Under Armour Brasil
9.70637454591119E+017,
9.70637443018916E+017,"Rio de Janeiro, Brasil"
9.70637409116451E+017,in & around space & time
9.70637395140989E+017,
9.70637393081586E+017,"Kuwait, Amman"
9.70637387029205E+017,New York 
9.70637347699266E+017,"Pretoria, South Africa"
9.7063729745569E+017,France
9.70637272826765E+017,"Boston, MA"
9.70637241499439E+017,"Upstate, NY"
9.70637223652708E+017,"Sorrento, Campania"
9.70637213808472E+017,
9.70637202408595E+017, 🇰🇪 🌎
9.70637188089164E+017,
9.70637154018787E+017,rmcf • ffc • gres portela
9.70637134162952E+017,"madison, wiscompton"
9.70637122490298E+017,"Rio de Janeiro, Brasil"
9.70637118677705E+017,♡
9.70637088990421E+017,atlanta
9.7063708386911E+017,
9.70637071697228E+017,"Grantham, England"
9.70637066894823E+017,Washington
9.70637062218109E+017,
9.70637037568131E+017,
9.70636998535983E+017,
9.70636995977466E+017,
9.70636992634552E+017,
9.70636985915314E+017,Chicago
9.70636981242798E+017,trigger warning
9.7063695075029E+017,Além Paraíba/MG
9.7063692842401E+017,
9.70636922363167E+017,
9.70636907628716E+017,
9.70636893946818E+017,"Fsociety, Hideout"
9.70636831032148E+017,herts
9.70636815156896E+017,NYC
9.70636808521507E+017,
9.70636804792693E+017,
9.70636803219906E+017,"Madureira, Rio de Janeiro"
9.70636802347471E+017,
9.70636801336578E+017,East Lincolnshire
9.7063676749276E+017,"~5sos,wdw,pm,chickee,sab,irl,~"
9.7063675423463E+017,Canada
9.70636751877411E+017,
9.70636745711718E+017,"Scotland, United Kingdom"
9.70636705693913E+017,Earth
9.70636699234636E+017,Neverland
9.7063668500745E+017,ไอมิสยูโซมั่ช ฅ(° 3°)ฅ
9.70636680821526E+017,
9.70636630536139E+017,
9.70636628762026E+017,United Kingdom
9.7063661904382E+017,
9.70636612865593E+017,"Swindon, England"
9.70636598034362E+017,
9.70636576593187E+017,
9.70636552979255E+017,mundo
9.70636552257884E+017,Lauro de Freitas/BA
9.70636544846516E+017,
9.70636541944107E+017,"Vijayawada / Hyderabad, India"
9.70636527964271E+017,California
9.70636521408623E+017, India
9.70636490878472E+017,"Pretoria, South Africa"
9.70636468673753E+017,
9.70636454685823E+017,Niflheim
9.70636422636958E+017,
9.70636383965581E+017,Baltimore | DC
9.70636357327503E+017,
9.70636336225976E+017,478
9.70636317406188E+017," Maryland, USA "
9.70636315640435E+017,Somewhere on a trail
9.70636312419201E+017,"LA, Paris, NYC, Milan, 2B"
9.7063630189985E+017,"Pretoria, South Africa"
9.70636253866709E+017,Global
9.70636240134594E+017,"Rio de Janeiro, Brasil"
9.70636235923272E+017,
9.70636232836485E+017,"Atlanta, GA"
9.70636228755419E+017,
9.7063619371606E+017,
9.70636188250816E+017,Cavite
9.70636144915268E+017,埼玉県
9.70636139278283E+017,SC: Dekyalesha
9.70636123817968E+017,
9.70636091354223E+017,NYC
9.7063608197997E+017,"Constitution State, USA"
9.70636076141314E+017,Indonesia
9.70636063629865E+017,Rj
9.70636062577103E+017,"Tatuí, São Paulo"
9.70636023637168E+017,
9.70636020529139E+017,
9.70636014439096E+017,"Virginia, USA"
9.70636007157613E+017,
9.70635975612424E+017,"Atlanta, GA"
9.706359442304E+017,Venus
9.70635924525797E+017,Troyeville
9.70635918582407E+017,"Minnesota, USA"
9.70635861892137E+017,"Eastbourne, England"
9.70635860088705E+017,Highbury Stadium
9.70635810235019E+017,"Frankfurt, Hesse"
9.70635807274029E+017,"Lagos, Nigeria"
9.70635757084922E+017,#bts and #girlgroups 🌷
9.7063572837496E+017,South Africa
9.70635704643608E+017,New Jersey
9.70635695562764E+017,"Phoenix, AZ"
9.7063569062205E+017,"PO Box 555 , Paquera , Costa Rica , 60105"
9.70635683433009E+017,Washington
9.70635661865832E+017,
9.70635659097662E+017,"New York, USA"
9.70635612595376E+017,
9.70635608564486E+017,Mexico - Asia
9.70635578856395E+017,"Rio de Janeiro, Brazil"
9.70635575161213E+017,
9.70635570228679E+017,Dont worry about it 
9.70635506819174E+017,BARE MASSIVE. MECCA
9.70635496912191E+017,"Johannesburg, South Africa"
9.70635481791771E+017,
9.70635464452559E+017,CNB
9.70635428763259E+017,canada 
9.70635392583176E+017,long island
9.7063535568171E+017,"Nottingham, England"
9.70635343073628E+017,
9.70635312987853E+017,"England, United Kingdom"
9.70635295053025E+017,
9.70635276581266E+017,
9.70635222621532E+017,Nicaragua
9.70635219148603E+017,"CCHS-CSIC Madrid, Spain"
9.70635133563875E+017,"Boston, MA"
9.70635081126642E+017,
9.70635080795394E+017,
9.70635075044987E+017,301
9.70635039930225E+017,"Camden, NJ"
9.70635036302045E+017,
9.70635035270418E+017,"Lima,Perú"
9.70634989904781E+017,"Durban, South Africa"
9.70634973005808E+017,"Jakarta, Indonesia "
9.70634962658628E+017,West Central Florida
9.70634939887768E+017,Brussels
9.70634927002833E+017,"Sandton, South Africa"
9.70634900725518E+017,"Boston, MA"
9.70634888238875E+017,
9.70634853841605E+017,los angeles
9.70634842340807E+017,"Minnesota, USA"
9.70634814788456E+017,
9.70634785042264E+017,Fiji
9.70634729983799E+017,
9.70634651529343E+017,Dublin
9.70634640653541E+017,"Texas, USA"
9.70634636018831E+017,Minnesota
9.70634630255731E+017,Planet Earth
9.7063461258523E+017,Worldwide
9.7063461176737E+017,United Kingdom
9.70634592448319E+017,nc•va
9.70634582746943E+017,Tx
9.706345605842E+017,
9.70634558713541E+017,
9.70634543056282E+017,United States
9.70634538220212E+017,
9.7063452784341E+017,"Sydney, Australia"
9.70634489788543E+017,"PO Box 555 , Paquera , Costa Rica , 60105"
9.7063448727604E+017,小桜インコ&金魚の下僕・ふなっしーの梨友(JAPAN)
9.70634480221344E+017,
9.7063447895473E+017,Krugersdrop 
9.70634474881995E+017,"Atlanta, GA"
9.70634464924701E+017,Krugersdrop 
9.70634437607264E+017,"Barnsley, England"
9.7063442463846E+017,Where the memes @
9.70634395928416E+017,
9.70634391235023E+017,"Minneapolis, MN"
9.70634391213965E+017,Cap City
9.70634385128088E+017,"5.548429,-0.239868"
9.70634369961484E+017,"Minneapolis, MN"
9.70634353465348E+017,414
9.70634348981518E+017,ATL ✈️ The World
9.70634323337478E+017,Hong Kong
9.70634289338638E+017,
9.70634283986641E+017,"Minneapolis, MN"
9.70634282334081E+017,Cara Delevingne's heart
9.7063428182238E+017,United Kingdom
9.70634277103784E+017,"Normal, IL"
9.7063425499129E+017,FEMA REGION VII
9.70634247693357E+017,Durban
9.70634210074612E+017,always somewhere
9.70634208245944E+017,Duval
9.70634199786054E+017,Global
9.70634174930579E+017,"New York, NY, USA"
9.70634149869572E+017,"London, UK"
9.70634141845861E+017,London
9.70666389362106E+017,"Alabama, USA"
9.70666372333228E+017,"Atlanta, GA"
9.7066634684867E+017,Earth
9.70666337679757E+017,az🛫co
9.70666336220336E+017,"Barcelona, España"
9.70666332739002E+017,Semi-Canon/AU. 
9.70666311318729E+017,
9.70666292578578E+017,Arena Grêmio
9.70666262232678E+017,"Fargo, ND USA"
9.70666237964497E+017,delhi
9.70666228158104E+017,Somewhere over the rainbow!
9.70666219434119E+017,
9.70666215684432E+017,"Huntsville, TX"
9.70666189599814E+017,
9.70666187146322E+017,Laranjeiras
9.70666166396965E+017,🇸🇬
9.70666156318188E+017,803
9.70666142468624E+017,"Kocaali, Sakarya"
9.70666125976654E+017,Where the cam girls are ...
9.70666121148944E+017,"Chicago, IL"
9.70666111871193E+017,United States
9.70666101221855E+017,"New York, NY"
9.70666080229356E+017,
9.70666067256402E+017,"London, England"
9.70666065553511E+017,"Greensboro, NC"
9.70666059408781E+017,"Chicago, IL"
9.70666058599272E+017,
9.70666046976864E+017,
9.70666041121628E+017,Dinda De Uma Anjinha 👼
9.70666032732844E+017,Maldives
9.70666022763102E+017,
9.70666004337455E+017,
9.70665959693476E+017,"Austin, TX"
9.70665951690723E+017,Kingdom of Saudi Arabia
9.70665940408E+017,Icon art link below!
9.70665929544688E+017,Indonesia
9.70665904936833E+017,heaven
9.70665891854725E+017,United Kingdom
9.70665881209639E+017,"Poteet, TX"
9.70665877547995E+017,Brasil
9.70665875396231E+017,"Missouri, USA"
9.70665872858722E+017,"Sento Sé, / Juazeiro, Bahia."
9.70665831796543E+017,Bible Belt
9.70665818957677E+017,
9.70665810170655E+017,
9.70665806039323E+017,Bloomsburg University 
9.70665794739868E+017,Cali-- Gram-- Texas
9.70665794555302E+017,South Jersey.  
9.70665782718935E+017,"Trash Town, USA"
9.70665759813915E+017,"Zachary, LA"
9.70665747323105E+017,
9.70665737772831E+017,"London, England"
9.70665707909231E+017,Indonesia - Bali-Surabaya
9.7066570779188E+017,"London, England"
9.70665698417525E+017,"Alberta, Canada"
9.70665690712691E+017,"West Hurley, NY"
9.70665685511758E+017,Wichita Falls Texas 
9.70665669770469E+017,"Seoul, Republic of Korea"
9.70665668885525E+017,Iowa
9.70665654700388E+017,South Africa
9.70665652812952E+017,"Washington, DC"
9.70665651802173E+017,"Hamburg, Germany"
9.70665648530575E+017,In a fucked up maze.
9.70665648094306E+017,
9.70665618054803E+017,South Shields UK
9.70665595246068E+017,"san francisco, california"
9.70665589890052E+017,"Cleveland, Ohio"
9.70665579592995E+017,South Africa
9.70665576413696E+017,"Al Khobar, Kingdom of Saudi Arabia"
9.70665565240156E+017,Paradise 
9.7066555681373E+017,Indiana
9.70665549389853E+017,"Browns Mills, NJ"
9.70665542083215E+017,VKook's Blood
9.70665538715136E+017,"Kuching, Sarawak"
9.70665536492204E+017,California
9.7066553270492E+017,"Baltimore, MD"
9.70665491273601E+017,boolin😎🤙🏽
9.70665436789592E+017,Brussels
9.70665419353698E+017,Sri Ganganagar Rajasthan 
9.70665411401388E+017,Nero 's warm smile
9.70665411145384E+017,reno via vegas
9.70665366039999E+017,
9.70665359643677E+017,لدينا مترجمين للبحوث والدراسات
9.70665343323656E+017,"Islamabad, Pakistan"
9.70665325665637E+017,"Dublin, Ireland"
9.70665302647362E+017,
9.70665290274169E+017,"Washington, DC"
9.70665277577933E+017,
9.70665268849533E+017,#teamCC
9.7066526793943E+017,
9.70665233613312E+017,Ecuador
9.70665220464169E+017,"Harrisburg, Pa"
9.70665198804586E+017,"Detroit, MI"
9.70665197814755E+017,
9.7066519590219E+017,USA
9.70665195428373E+017,"Iowa, USA"
9.70665194899743E+017,
9.70665194555781E+017,Pune
9.70665194551562E+017,
9.70665192638968E+017,United States
9.70665192550887E+017,USA
9.70665192257302E+017,"California, USA"
9.70665191703642E+017,United States
9.70665191024222E+017,
9.70665190973882E+017,
9.70665190873186E+017,Indiana
9.70665189459747E+017,Lebanon - MENA - United States
9.70665188608234E+017,USA
9.70665188029432E+017,
9.7066518800846E+017,Colombo
9.70665185147994E+017,USA
9.70665182501327E+017,"Indiana, USA"
9.70665179208933E+017,"Fairhope, AL"
9.7066517871394E+017,
9.70665170035978E+017,"Columbus, OH"
9.70665151484584E+017,"Philadelphia, PA"
9.70665141468512E+017,
9.70665121654567E+017,紅魔館とか廃墟とか貸本屋とかとか妖怪の山とか
9.70665112657736E+017,Cuk Son
9.70665111768781E+017,
9.70665093368287E+017,#EyesWideOpen #KnowYourChemistry
9.70665079975883E+017,"Boston, MA"
9.70665051131609E+017,"Sebastian, FL"
9.7066502071457E+017,"California, USA"
9.70665017501782E+017,
9.70664981959192E+017,New York City
9.70664981606879E+017,
9.70664981564936E+017,"Manchester, UK"
9.7066496973287E+017,
9.70664949046444E+017,"975 Crawford Ave, Windsor, ON N9A 6N4, Canada"
9.70664934672609E+017,
9.70664934303568E+017,
9.70664920340681E+017,LDN rt/mention/follow/link ≠ e
9.70664910056313E+017,
9.70664905992032E+017,South Africa
9.70664897733366E+017,
9.70664887142756E+017,"Virgin Islands, U.S."
9.70664885708304E+017,
9.70664875730129E+017,
9.70664870851985E+017,
9.7066486398584E+017,OCRP // ENG - BHS // SEKE - BI
9.70664852967645E+017,
9.70664850518135E+017,"Madureira, Rio de Janeiro"
9.70664833279496E+017,Nigeria
9.70664822470738E+017,Awka
9.70664807597736E+017,"New York, NY, USA"
9.70664785774809E+017,A Town..d City dat Rocx
9.70664754992828E+017,
9.70664752308396E+017,"Manchester, England"
9.70664752123924E+017,"Chicago, IL"
9.70664748810424E+017,
9.70664737838158E+017,"Johannesburg, South Africa"
9.70664737670336E+017,"Atlanta, GA"
9.70664727604023E+017,Johannesburg Gauteng
9.70664722235298E+017,"Toronto, Ontario"
9.70664714366804E+017,
9.70664708431909E+017,"Maineville, Ohio"
9.70664694922047E+017,
9.70664683999908E+017,Reno
9.70664683328991E+017,"Bloemfontein, RSA "
9.70664681726665E+017,Queensland Australia 
9.7066467356468E+017,"Fort Smith, AR"
9.70664669219312E+017,"1321 S. Winchester Blvd, #244, San Jose, CA 95128"
9.70664655029928E+017,
9.70664651255141E+017,"Tampa, FL and San Diego, CA"
9.70664643273351E+017,
9.70664634012307E+017,"New York, NY USA"
9.70664627376976E+017," SG, RJ"
9.70664624042467E+017,🐐⚡️
9.70664619734954E+017,
9.70664611946123E+017,Sick bay
9.70664576118178E+017,"British Columbia, Canada"
9.70664575275356E+017,"Illinois, USA"
9.70664570510611E+017,027 🇧🇷
9.70664563355083E+017,"Слуцк, Беларусь"
9.70664556958831E+017,Moldova
9.7066453337414E+017,"Delaware, USA"
9.7066452485136E+017,
9.70664496107852E+017,
9.70664424297173E+017,"Sangerhausen, Deutschland"
9.70664422074208E+017,sleep
9.70664370849157E+017,#NotABot
9.70664370140209E+017,
9.70664340964741E+017,
9.70664335608615E+017,MKE
9.70664329946202E+017,In Pain
9.70664312720318E+017,"Cincinnati, OH"
9.70664299827007E+017,
9.70664281938301E+017,booty land 
9.70664260887044E+017,Georgia
9.70664253383414E+017,
9.70664232168673E+017,LaLa Land..
9.70664198366728E+017,Hogwarts
9.70664187973292E+017,
9.70664187390198E+017,"Düsseldorf, Germany"
9.70664180033425E+017,Tokyo 
9.70664176275329E+017,
9.7066417494995E+017,
9.7066417370413E+017,your anal cavity 
9.70664159493829E+017,N city
9.70664152162238E+017,New York City
9.70664148043534E+017,"Powys, Wales"
9.7066413057425E+017,
9.7066412734047E+017,"Toronto, Ontario"
9.70664119824106E+017,Sulawesi Selatan
9.70664110407889E+017,Never home...
9.70664077155623E+017,
9.7066407448798E+017,"saint catherine, Jamaica"
9.70664069530255E+017,
9.7066406296617E+017,"Maryland Heights, MO"
9.70664055978496E+017,
9.70664055651361E+017,BJ Novak's Ecstasy Factory
9.70664053474582E+017,
9.70664051557757E+017,South Carolina
9.70664035942387E+017,Switzerland
9.70664035317436E+017,dakhla
9.70664032909824E+017,Toronto
9.70664022822609E+017,
9.7066401591457E+017,"hot springs,ar"
9.70664008620659E+017,w. cole💞
9.70664004573127E+017,"Brussels, Belgium"
9.70664000060051E+017,"Raritan, New Jersey"
9.70663998977905E+017,United States
9.70663995056312E+017,somewhere in my bag 💰
9.70663985250034E+017,"Ponte Vedra Beach, FL"
9.70663975611494E+017,Brasil
9.70663964727218E+017,
9.7066395654817E+017,Montana
9.70663952458965E+017,"West Palm Beach, FL"
9.7066393202851E+017,"Florida, USA"
9.70663931751563E+017,Santa Izabel do Oeste - Pr
9.70663930241614E+017,"Bronx, New York "
9.70663925573476E+017,"Washington, DC"
9.70663908045459E+017,"Washington, DC"
9.70663899484774E+017,
9.70663858145776E+017,London
9.70663853422936E+017,Texas
9.70663852043104E+017,
9.70663845646815E+017,subscribe
9.70663819549737E+017,
9.70663806799098E+017,
9.7066380121224E+017,Ixalan
9.70663755897082E+017,"Houston, TX"
9.70663754202567E+017,home.
9.70663753846084E+017,
9.70663745008501E+017,
9.70663722195747E+017,
9.70663712213422E+017,
9.70663710996992E+017,
9.70663675341214E+017,"Butthole, Canada"
9.70663666520678E+017,
9.70663663458808E+017,Brasil
9.70663654155842E+017,Hyrule
9.70663649705521E+017,WEST DISTRICT
9.70663638968209E+017,"Johannesburg, South Africa"
9.70663623315149E+017,"Howell, MI"
9.70663615870198E+017,"Blue Earth, MN"
9.70663589936853E+017,
9.70663561474249E+017,"• Tanner, Alabama •  "
9.70663553760772E+017,
9.70663551475077E+017,
9.70663507833377E+017,Skyrim (aka. UK)
9.7066346609152E+017,紅魔館とか廃墟とか貸本屋とかとか妖怪の山とか
9.70663460148339E+017,London
9.70663442645385E+017,
9.70663423674548E+017,"Dallas, TX"
9.70663419413254E+017,"Wales, UK"
9.70663416934421E+017,oklahoma city
9.70663405580304E+017,probably inside a tv
9.70663402992554E+017,"Here, there, everywhere !🌍"
9.70663388249494E+017,Maryland 
9.70663385141572E+017,"Grand Rapids, MI"
9.70663384785019E+017,@OfDerezzolution = twin 
9.70663345228599E+017,"Washington, DC"
9.70663337758417E+017,Indonesia
9.70663316325585E+017,"London, England"
9.70663298856309E+017,"Indiana, PA"
9.70663295513489E+017,"South Tyneside, UK"
9.70663286998995E+017,H O U S T O N  ✈️
9.70663278761402E+017,"Princeton, NJ"
9.70663266488734E+017,"Monterey Bay, California"
9.70663248205787E+017,
9.70663244208615E+017,USA
9.70663233383215E+017,Tx
9.70663199103218E+017,London
9.70663157713732E+017,"Valinhos, Brasil"
9.70663157030097E+017,
9.70663143578984E+017,"New York, USA"
9.7066314313857E+017,
9.70663128743596E+017,SAN DIEGO
9.70663094249812E+017,"Chester, England"
9.70663092135781E+017,紅魔館とか廃墟とか貸本屋とかとか妖怪の山とか
9.70663091884233E+017,india
9.70663089917096E+017,
9.70663075610288E+017,"Willis, TX"
9.70663074402328E+017,The Banana Republic 
9.70663060108177E+017,
9.70663052252275E+017,
9.70663028281635E+017,紅魔館とか廃墟とか貸本屋とかとか妖怪の山とか
9.70663027262435E+017,"West Papua, Indonesia"
9.70662986435219E+017,"Dayton, OH"
9.70662942067778E+017,Indonesia - West Java
9.70662916545532E+017,lucelia sp
9.7066288975652E+017,Washington
9.70662878851338E+017,
9.70662872182215E+017,
9.70662867547672E+017,
9.70662855207936E+017,Balikpapan
9.70662843468063E+017,Anyland
9.70662842096595E+017,"West Des Moines, IA"
9.70662825470423E+017,CLE — NYC — LA
9.70662813793444E+017,
9.70662796206727E+017,Belgium
9.70662786979135E+017,
9.70662782759788E+017,
9.70662763142894E+017,
9.70662761897386E+017,
9.7066275613857E+017,India
9.70662740162425E+017,"Minnesota, USA"
9.70662733954785E+017,"Chicago, IL"
9.70662702988321E+017,Cosmic sea
9.706626844788E+017,Rio de Janeiro
9.70662653894058E+017,
9.70662644553314E+017,
9.70662634558185E+017,AZ
9.70662630955381E+017,"New York, NY"
9.70662625385296E+017,"Condorrat, Scotland"
9.70662599292572E+017,"London, Ontario"
9.7066259541284E+017,Michigan
9.70662593835696E+017,Washington
9.70662590325121E+017,
9.70662581873664E+017,Tea Party / ozark mts  
9.70662578782458E+017,Money moves💰
9.70662541822235E+017,Tennessee but heart still in Texas
9.7066253154195E+017,
9.70662505637909E+017,
9.70662499010855E+017,"Ontario, Canada"
9.70662497308103E+017,New York City
9.70662462990172E+017,SAN DIEGO
9.70662458695258E+017,somewhere w grady☁️
9.70662428756402E+017,Airport Terminals
9.7066239208133E+017,"Shreveport, La"
9.70662379791974E+017,Barra de São João
9.70662377673826E+017,"Houston, TX"
9.70662366844088E+017,"Wonogiri, Indonesia"
9.70662365913141E+017,
9.70662354357809E+017,"Auckland, New Zealand"
9.70662350587089E+017,#touchlinefracas
9.70662324179644E+017,
9.70662293007733E+017,"London, England"
9.70662283599929E+017,South Coast
9.70662275836244E+017,
9.70662264155013E+017,"Houston, TX 💙"
9.70662247717458E+017,SoCal
9.70662241094824E+017,USA
9.70662222514057E+017,"Rock Island, IL"
9.70662203610272E+017,Anywhere The Money Is
9.70662192872919E+017,England
9.706621766871E+017,Texas
9.70662169724572E+017,"New York, NY"
9.70662161772106E+017,
9.70662140460778E+017,Indonesia
9.70662137273217E+017,America
9.70662082881434E+017,"Juazeiro do Norte, Brasil"
9.70662067471638E+017, w/ didi ❤️
9.70662049108972E+017,worldwide
9.70662041546609E+017,"Ann Arbor, MI"
9.70662037406802E+017,New York
9.70662027550167E+017,
9.70662016233984E+017,İstanbul
9.7066200421308E+017,United States
9.70661993853215E+017,"Lone Star State, USA"
9.706619773527E+017,"Florida, USA"
9.7066191973564E+017,HTX
9.70661918271615E+017,SAN DIEGO
9.70661912336744E+017,"Ventura, California"
9.70661901859516E+017,Richard's Bay
9.70661900060066E+017,"Athens, Greece"
9.70661864819581E+017,United States
9.70661843478942E+017,
9.70661841096598E+017,
9.70661830476681E+017,
9.70661817356866E+017,"Near Brentwood, England"
9.70661797010264E+017,"Harlingen, Texas"
9.70661777687106E+017,Usa 
9.70661774818034E+017,SAN DIEGO
9.70661762583482E+017,United States
9.7066174860374E+017,Malang
9.70661729842577E+017,"Rio de Janeiro, Brazil"
9.70661712251838E+017,United States
9.7066168721585E+017,"Manchester, England"
9.70661681876669E+017,"Phoenix, AZ"
9.70661680354128E+017,OKC
9.70661678475039E+017,"Cheverly, Maryland"
9.70661658640159E+017,
9.70661657243464E+017,Colchester-Poland
9.70661639652594E+017,"Rio de Janeiro, Brazil"
9.7066163810066E+017,The World
9.70661627245748E+017,
9.70661624104309E+017,"Vitória da Conquista, Brasil"
9.70661569871806E+017,분당소방서
9.70661568999494E+017,"NoVA, USA"
9.7066156353017E+017,CLE🌇
9.70661539937182E+017,
9.7066152057206E+017,
9.70661515606053E+017,"Dallas, Texas"
9.70661515090125E+017,"Atlanta, GA"
9.7066147302964E+017,Never Never Land
9.7066146223768E+017,"Rumson, NJ"
9.70661458458694E+017,My Bed
9.70661453207306E+017,"Colónia, Alemanha"
9.70661421821329E+017,
9.70661407669784E+017,Boston MA
9.70661398383558E+017,Princeton
9.70661390842245E+017,Tanzania
9.70661375268868E+017,21
9.70661375256252E+017,
9.70661363759579E+017,"Maryland, USA"
9.70661357392601E+017,singapore
9.70661348475466E+017,
9.70661341034877E+017,With Daniel at the SGC
9.70661340548403E+017,India
9.70661310928126E+017,
9.70661285372285E+017,
9.70661280930398E+017,SAN DIEGO
9.70661270939754E+017,FOLLOWS YOU
9.70661257379439E+017,ig: moon._childdd
9.70661255559176E+017,"Doylestown, PA"
9.70661240661045E+017,
9.7066122547347E+017,"Estero, FL"
9.70661220977082E+017,Rio de Janeiro
9.70661207492346E+017,"Atlanta, GA"
9.70661197958799E+017,"Washington, DC"
9.70661197560377E+017,Huron & Perth Counties
9.70661152010228E+017,Canada
9.70661112034214E+017,"Moradabad, India"
9.70661102374678E+017,India
9.70661060733821E+017,Tx
9.70661051028079E+017,"São Lourenço, Brasil"
9.70661049706918E+017,"Sandton, South Africa"
9.70661047882351E+017,"Akure, Nigeria"
9.7066103160012E+017,
9.70661029477868E+017,
9.70661020942381E+017,"Sofia, Bulgaria"
9.70661005910008E+017,South Dakota
9.70661004077126E+017,Outside The Box
9.70661003858882E+017,
9.70660983114002E+017,
9.70660973072847E+017,"Fishtown, Philadelphia"
9.70660971495809E+017,
9.706609544711E+017,
9.70660954072531E+017,Indonesia
9.70660916244173E+017,"Torbay, England"
9.70660902633706E+017,Hellthread
9.70660901488644E+017,United States
9.70660895629238E+017,"Carpentersville, Illinois"
9.70660865887351E+017,illadelphia
9.70660855581901E+017,"Rio de Janeiro, Brazil"
9.70660850200662E+017,"Oklahoma, USA"
9.70660844454465E+017,2⃣5⃣2⃣➡️3⃣3⃣6⃣
9.70660803425854E+017,ชิปไง ก็ชิป
9.70660789312E+017,atlanta native
9.70660765173797E+017,Druidia
9.70660762355159E+017,"Hutchinson,Kansas"
9.70660726976152E+017,"St Petersburg, FL"
9.7066071687639E+017,
9.70660712438747E+017,876➡954
9.70660692352217E+017,
9.70660690204746E+017,Somewhere eating 
9.70660661251408E+017,
9.70660646097334E+017,"Perth, Western Australia"
9.70660631505457E+017,
9.70660628858921E+017,Ireland
9.70660594532733E+017,Olaria - Rio de Janeiro
9.70660575507345E+017,
9.70660563775869E+017,
9.70660514706715E+017,"Columbus, OH"
9.70660509983834E+017,"Austin, Texas"
9.70660500001509E+017,
9.70660493806522E+017,"Austin, TX"
9.70660484172124E+017,
9.70660474038743E+017,Manaus
9.70660466077962E+017,
9.70660465662743E+017,United States
9.70660445840396E+017,409
9.70660421936955E+017,United States
9.70660416790716E+017,Luxembourg
9.70660415373005E+017,
9.7066039449371E+017,
9.70660367243211E+017,WorldWide
9.70660353842536E+017,
9.70660313627587E+017,Kendall
9.70660310146277E+017,
9.70660308695114E+017,NYC
9.70660305272496E+017,North America
9.70660286016434E+017,"Kansas City, MO"
9.70660285454389E+017,U.K. Weaver Vale 
9.70660281465672E+017,"Baltimore, MD"
9.70660279452238E+017,"Jaipur, India"
9.70660265153802E+017,"Nevada, USA"
9.70660256970953E+017,CLICK HERE TO FUCK CATDOG
9.70660249668669E+017,"Washington, DC"
9.70660241946759E+017,"Kota Bharu, Kelantan"
9.70660240097186E+017,"Aberdeen, Scotland"
9.70660220446786E+017,JAPAN
9.70660210636444E+017,"Atlanta, GA"
9.70660208715411E+017,318 ✈️ 832
9.70660207004213E+017,
9.70660204202295E+017,"ÜT: 33.367627,-84.679531"
9.70660198401557E+017,
9.70660178105438E+017,
9.70660148761985E+017,"Hazleton, PA"
9.7066013021483E+017,Mid-Hudson Valley
9.70660107775349E+017,
